,product_id,star_rating,total_votes,helpful_votes,review_body,possentiment,neusentiment,negsentiment,reviews
270,B0083PWAPW,5,0,0,Kindle Fire GETTING USED REALLY LIKE THEY SAID WOULD WILL DEFINITELY BUY FROM AMAZON AGAIN,0.321,0.603,0.076,kindle fire getting used really like they said would will definitely buy from amazon again
271,B0051VVOB2,5,2,2,For those the Kindle Fire please not mistake this with other tablets the market This first and foremost content consumer What mean that mean that you wish consider the Fire think about what you will use your tablet for you want something read books comics play apps check your email watch shows movies listen music then this device will all that well not great got mine the first day the and have been happily using daily since While does not have features that the iPad has the Android tablets also far cheaper than almost all them Negatives would that the speakers are both one side there means unless you are near wifi hotspot the memory only that you can utilize lack memory expansion slot and some the variety apps Now with those negatives the speaker one isn biggie the sound good and you want surround you aren really using the built ins any these devices rather ear buds headphones The lack constant contact the web while not always convenient isn all bad part the reason for the memory which will get but also becuase have smartphone need instant connection and would rather not add another data plan can Again costs are nicely minimized but there always downside that kind thing The memory tricky thing because like being able store loads songs movies and other content phone and Zune Well here with the the cloud and use their Prime service storage isn big deal can keep movies that look books couple albums apps that like using magazine and still have about left spare Would like the extra space yeah but need not really Reality that the extra storage space whilenice really crutch and having limitation least makes only keep things that really want use with Again this not swiss army knife solve any problem that arrises but rather power screw driver that has intended purposes with some utility but again designed for specific use and worrying griping about what can missing the forest for the trees The last thing about the variety apps more similar problem the magazines Not all them that want are out there yet but given time they likely will guess patience the key and willing not condemn out hand for that overall pleased with Fire lot various activities like and the price was great get take the plunge The size nice that easily hand held and large enough that does functions phone can due size while not being big unwieldy hope this helps others their This worthwhile tech opinion and well worth the money you are looking for something that can the things this does and like Amazon portal for content,0.136,0.809,0.055,for kindle fire please mistake tablets market this first foremost content consumer what mean mean wish consider fire think tablet want something read books comics play apps check email watch shows movies listen music device well great mine first day happily using daily since while features ipad android tablets also far cheaper almost negatives speakers one side means unless near wifi hotspot memory utilize lack memory expansion slot variety apps now negatives speaker one biggie sound good want surround really using built ins devices rather ear buds headphones the lack constant contact web always convenient bad part reason memory also becuase smartphone need instant connection rather add another data plan again costs nicely minimized always downside kind thing the memory tricky thing like able store loads songs movies content phone zune well cloud prime service storage big deal keep movies look books couple albums apps like using magazine still left spare would like extra space yeah need really reality extra storage space whilenice really crutch limitation least makes keep things really want again swiss army knife solve problem arrises rather power screw driver intended purposes utility designed specific worrying griping missing forest trees the last thing variety apps similar problem magazines not want yet given time likely guess patience key willing condemn hand overall pleased fire lot various activities like price great take plunge the size nice easily hand held large enough functions phone due size big unwieldy hope helps others this worthwhile tech opinion well worth money looking something things like amazon portal content
272,B0051VVOB2,5,2,2,Awesome product Great for reading browsing the Internet and playing games which all would use tablet for anyway don understand why everyone griping its great product great price,0.429,0.5710000000000001,0.0,awesome product great reading browsing internet playing games tablet anyway understand everyone griping great product great price
273,B0051VVOB2,4,7,0,absolutely LOVE Kindle Fire BUT why the world didn they make with Free like couple their other Kindle There are many wonderful features the Fire but when there WiFi available you are limited uses Just say,0.171,0.68,0.149,absolutely love kindle fire but world make free like couple kindle there many wonderful features fire wifi available limited uses just say
274,B0083PWAPW,5,0,0,Love glad bought Easy use and whole family enjoys Even the are having fun with,0.489,0.511,0.0,love glad bought easy whole family enjoys even fun
275,B0083PWAPW,1,10,9,have had kindle fire for months moderate user best and when used was only around the house Around months began have charging problems Amazon said was the charger and bought new one for saying the problem would fixed Didn work kept shutting down randomly had hard reset everytime wanted use and would still randomly shut down Although the Amazon help team was supportive eventually came down their admitting was software problem but the warranty had expired and there was nothing they could other than offer new one rate you can easily beat the internet There reason for the year warranty They can create produce that can last much longer than that totally don have tons and this was splurge for Check the internet there are lots blogs about this happening with the same results received from Amazon,0.076,0.84,0.084,kindle fire months moderate user best used around house around months began charging problems amazon said charger bought new one saying problem fixed didn work kept shutting randomly hard reset everytime wanted still randomly shut although amazon help team supportive eventually came admitting software problem warranty expired nothing could offer new one rate easily beat internet there reason year warranty they create produce last much longer totally tons splurge check internet lots blogs happening results received amazon
276,B0083PWAPW,3,7,0,One the most appealing features any mobile device the ability speak commands The software developers the kindle fire have elected omit this feature Other android devices use Apple has siri Shame you for not including the ability download speech,0.08199999999999999,0.816,0.10300000000000001,one appealing features mobile device ability speak commands the software developers kindle fire elected omit feature other android devices apple siri shame including ability download speech
277,B0051VVOB2,5,0,0,When bought the KINDLE read favorite books thought was the BEST thing EVER Then all sudden here comes the KINDLE FIRE Now think this the BEST thing ever REALLY enjoying the use Reading games internet etc,0.321,0.679,0.0,when bought kindle read favorite books thought best thing ever then sudden comes kindle fire now think best thing ever really enjoying reading games internet etc
278,B0051VVOB2,5,3,2,will start off saying that have never owned smart phone iPad other tablet haven used bought reader any kind this first experience with any this stuff bought the Kindle Fire primarily reader with extra capability watching streaming movies shows and music don intend use surf the web And does what want far have not actually purchased any Kindle books but have borrowed from the Amazon Prime Lending Library and also from library via Overdrive Checking books out and getting them the device very easy The standard settings for font size etc have worked very well for thus far and turning pages very easy with the touch screen like how the the books the device changes too you can hold either vertically For watching movies while the screen course smaller than computer the color and definition excellent and have had problems with the connection issues the media stalling some have reported perhaps more issue with the wireless connection than any fault Amazon itself Not sure One thing like that stop the show Kindle Fire midway through then resume watching knows where left off and resumes there The sound seems fine primarily use with headphones though downloaded several free apps for weather calorie counting few simple games MapQuest etc and those work quite well The color vibrant and haven had any issues with clumsiness the touch screen when using those have done little connecting the web mostly see how worked and there fault this would the webpages are not that easy see with much scrolling needed and pressing radio buttons and such are awkward with larger fingers hard for type the keyboard think stylus would make much easier but not anything didn expect given larger hands and also similar problem when have tried using the smaller keyboard laptop computer the QWERTY keyboard internet connected Not sure that there any way correct that problem Since don plan use the Kindle Fire for much web browsing this really isn issue for nice have the capability check mail and such when really needed and away from regular computer but not something will use for regularly far love and have really complaints but then didn expect work just like full service computer either not anything didn expect given larger hands and also similar problem when have tried using the smaller keyboard laptop computer the QWERTY keyboard internet connected Not sure that there any way correct that problem Since don plan use the Kindle Fire for much web browsing this really isn issue for nice have the capability check mail and such when really needed and away from regular computer but not something will use for regularly far love and have really complaints but then didn expect work just like full service computer either,0.11699999999999999,0.78,0.10300000000000001,start saying never owned smart phone ipad tablet used bought reader kind first experience stuff bought kindle fire primarily reader extra capability watching streaming movies shows music intend surf web and want far actually purchased kindle books borrowed amazon prime lending library also library via overdrive checking books getting device easy the standard settings font size etc worked well thus far turning pages easy touch screen like books device changes hold either vertically for watching movies screen course smaller computer color definition excellent problems connection issues media stalling reported perhaps issue wireless connection fault amazon not sure one thing like stop show kindle fire midway resume watching knows left resumes the sound seems fine primarily headphones though downloaded several free apps weather calorie counting simple games mapquest etc work quite well the color vibrant issues clumsiness touch screen using done little connecting web mostly see worked fault webpages easy see much scrolling needed pressing radio buttons awkward larger fingers hard type keyboard think stylus make much easier anything expect given larger hands also similar problem tried using smaller keyboard laptop computer qwerty keyboard internet connected not sure way correct problem since plan kindle fire much web browsing really issue nice capability check mail really needed away regular computer something regularly far love really complaints expect work like full service computer either anything expect given larger hands also similar problem tried using smaller keyboard laptop computer qwerty keyboard internet connected not sure way correct problem since plan kindle fire much web browsing really issue nice capability check mail really needed away regular computer something regularly far love really complaints expect work like full service computer either
279,B0083Q04IQ,5,0,0,Why buy the high priced Apple This the best for the right price and value does all,0.282,0.718,0.0,why buy high priced apple this best right price value
280,B0051VVOB2,3,9,2,Amazon announced system upgrade November Today December and received Kindle Fire which was ordered December with the system version unable connect wireless router which has multiple devices connected fully updated and restored factory defaults can update see can achieve blink have usb cable connect the Fire computer because seems require extra small one There are numerous threads numerous forums commenting issues with the Fire which may may not resolved order determine this will need pay more money for usb cable looking for wireless connection that works which guess means Star which irritating because think their coffee tastes burnt Thanks Amazon for reminding always wait for the second roll out any electronic device Let this again next year okay Not Edited January Maybe some you found this review unhelpful but didn got phone call from Amazon support offering help because they saw this review appreciate that like many others the solution that ended working was purchase new router really didn want that because there was nothing wrong with the old The combined cost puts close iPad territory kept the fire and have used heavy and the battery doesn last long but has had some usefulness trips still uncertain worthwhile purchase have revised review stars,0.11900000000000001,0.809,0.07200000000000001,amazon announced system upgrade november today december received kindle fire ordered december system version unable connect wireless router multiple devices connected fully updated restored factory defaults update see achieve blink usb cable connect fire computer seems require extra small one there numerous threads numerous forums commenting issues fire may may resolved order determine need pay money usb cable looking wireless connection works guess means star irritating think coffee tastes burnt thanks amazon reminding always wait second roll electronic device let next year okay not edited january maybe found review unhelpful phone call amazon support offering help saw review appreciate like many others solution ended working purchase new router really want nothing wrong old the combined cost puts close ipad territory kept fire used heavy battery last long usefulness trips still uncertain worthwhile purchase revised review stars
281,B0051VVOB2,5,2,2,not own iPhone iPad cost benefit not for least for now was actually looking for gadget read books and had looked previous Kindle models but had not been completely convinced When Amazon sent out pre order and the Fire was priced went for love read multiple reviews from users and CNet Washington Post name couple and agree serves the purpose bought for reading books and gives much more had not intended this for him but husband has taken half ownership now using read books search the web read news play games delighted with The screen size and sharpness great you can really see things well which plus for older people like The amount apps and know does not yet compare those available for Apple products but enough for are very happy with this purchase,0.191,0.78,0.028999999999999998,iphone ipad cost benefit least actually looking gadget read books looked previous kindle models completely convinced when amazon sent pre order fire priced went love read multiple reviews users cnet washington post name couple agree serves purpose bought reading books gives much intended husband taken half ownership using read books search web read news play games delighted the screen size sharpness great really see things well plus older people like the amount apps know yet compare available apple products enough happy purchase
282,B0051VVOB2,2,0,0,The port into which the electrical charging cable inserted became inoperable possibly because user tried insert the wrong cable clicked return replace this page but was told that the warranty had run out don mind paying have repaired but such option was offered Nothing wrong with the device except that can charge because the head the charging cable doesn fit into the port any more seems pity throw away device that works perfectly just because minor piece the cable interface has been bent out shape making impossible give new charge Isn there any way get repaired get part,0.042,0.85,0.10800000000000001,the port electrical charging cable inserted became inoperable possibly user tried insert wrong cable clicked return replace page told warranty run mind paying repaired option offered nothing wrong device except charge head charging cable fit port seems pity throw away device works perfectly minor piece cable interface bent shape making impossible give new charge isn way repaired part
283,B00BWYRF7E,4,0,0,Have lot learn Haven had long enough rate don sit and use seven This kindle starting from your first one The new one little lighter don like the off switch the back kindle especially with case have keep lifting get switch,0.0,0.968,0.032,have lot learn haven long enough rate sit seven this kindle starting first one the new one little lighter like switch back kindle especially case keep lifting switch
284,B0051VVOB2,4,4,3,have owned Ipad Archos Motorola Xoom Viewsonic Gtab Acer Iconia Nook Color and now the Kindle Fire not Apple guy but not hater either The Ipad wonderful device But bucks the bottom end not for everyone The build quality other Android devices really hurt them including the and the Gtab personal favorite the Acer Iconia but you are still talking DOUBLE the price the Kindle Fire really hard beat bucks has some glaring but has lot pluses well for the price point Basically you want spend bucks get Ipad you want Android premium tablet get Iconia Galaxy Tab the Xoom etc you want something around under Fire the best option for you Pros Design Build Quality Screen quality Amazon Simple interface Netflix App can hold one hand good for reading although not direct sunlight will fit your pocket most men larger pants decent battery life Cons Screen smaller than would like for watching movies both speakers one side device when watching landscape mode the way you watch all videos card slot camera gps HDMI out Google although you can sideload some apps and there Amazon AppStore physical volume buttons home key low storage amount,0.14400000000000002,0.741,0.115,owned ipad archos motorola xoom viewsonic gtab acer iconia nook color kindle fire apple guy hater either the ipad wonderful device but bucks bottom end everyone the build quality android devices really hurt including gtab personal favorite acer iconia still talking double price kindle fire really hard beat bucks glaring lot pluses well price point basically want spend bucks ipad want android premium tablet iconia galaxy tab xoom etc want something around fire best option pros design build quality screen quality amazon simple interface netflix app hold one hand good reading although direct sunlight fit pocket men larger pants decent battery life cons screen smaller like watching movies speakers one side device watching landscape mode way watch videos card slot camera gps hdmi google although sideload apps amazon appstore physical volume buttons home key low storage amount
285,B0051VVOB2,3,2,0,Setup little involved since have Kindle and had separate the devices but keep them under one account but each registered different person email you download Ebook found under BOOKS but you move Ebook from your goes under DOCS you download Video found under Video but you move Video from your goes under Gallery picture Does not make sense You can not remove items from the Main Screen you delete Book still shows the main screen would nice the Kindle came with Anti glare screen cover gave option have one put The Fire works well after you figure out,0.044000000000000004,0.935,0.021,setup little involved since kindle separate devices keep one account registered different person email download ebook found books move ebook goes docs download video found video move video goes gallery picture does make sense you remove items main screen delete book still shows main screen nice kindle came anti glare screen cover gave option one put the fire works well figure
286,B0051VVOB2,4,2,1,like the fire really haven had with except there books that have been reading that can download still hope they fix soon can finish the books,0.071,0.7929999999999999,0.136,like fire really except books reading download still hope fix soon finish books
287,B0083Q04IQ,1,1,0,The interface sluggish and only connects the limited Amazon app store was barely used Even under light use the charging port now loose and refuses charge can wait for tablets replace the,0.036000000000000004,0.8190000000000001,0.145,the interface sluggish connects limited amazon app store barely used even light charging port loose refuses charge wait tablets replace
288,B0083PWAPW,5,0,0,Bought this graduation present for myself and couldn happier keeps charge for quite while awesome display great wifi signal and easily used For reading web surfing just casual game playing you definitely can wrong with this product,0.33399999999999996,0.614,0.052000000000000005,bought graduation present happier keeps charge quite awesome display great wifi signal easily used for reading web surfing casual game playing definitely wrong product
289,B0083Q04IQ,4,0,0,liked except there was charger only USB cord Now have search for charger online for Amazon should have said this the promotion for Black Friday Otherwise smart buy,0.188,0.755,0.057,liked except charger usb cord now search charger online amazon said promotion black friday otherwise smart buy
290,B0051VVOB2,1,5,5,Many people are having problems with the charging ports the Kindle Fire Once the Kindle out warranty the customer out luck even though this defect the device and not caused user Amazon should the right thing and offer customers fix real discount not new one would caution anyone against buying Kindle,0.064,0.833,0.102,many people problems charging ports kindle fire once kindle warranty customer luck even though defect device caused user amazon right thing offer customers fix real discount new one caution anyone buying kindle
291,B0051VVOB2,5,5,3,Got the Fire for Xmas and couldn more pleased The internet and apps are fast with very little hesitation when clicked The screen just the right size and the colors graphics are really sharp think this great tablet and much better price than the iPad The only negative would say that there aren that many apps available but sure that will change time also like how there are buttons the device Cloud and Device like that you can access the Cloud right the Fire Huge time saver,0.15,0.7440000000000001,0.106,got fire xmas pleased the internet apps fast little hesitation clicked the screen right size colors graphics really sharp think great tablet much better price ipad the negative say many apps available sure change time also like buttons device cloud device like access cloud right fire huge time saver
292,B0051VVOB2,3,11,6,One the main problems have with the Fire that you can not increase font size inside apts including the amazon store Very unfriendly older users Another that come with per installed Facebook apt that you cannot remove tried and tried and finally called support where was informed that Facebook was built and can not deleted wonder how much Facebook paid Amazon force this buyers,0.075,0.8029999999999999,0.122,one main problems fire increase font size inside apts including amazon store very unfriendly older users another come per installed facebook apt cannot remove tried tried finally called support informed facebook built deleted wonder much facebook paid amazon force buyers
293,B0051VVOB2,4,0,0,love new Kendle Fire having trouble keeping movie playing but will get everything order loving playing games and all with,0.32899999999999996,0.57,0.10099999999999999,love new kendle fire trouble keeping movie playing everything order loving playing games
294,B0083PWAPW,1,5,1,purchased this item for wife for Christmas Out the box there not manual Sooooo how does one set had take tech set email Amazon defaulted Prime account and had for hers Netflix etc real and expensive pain Then the real problems began She set her password one email account and the Kindle shut down both her email accounts from different providers She had contact Kindle online and ask for phone call After minute call and then being put hold until her cell battery went still help Online help sites and she finally got her email back angry she refused use the device for days Since then the screen will longer rotate when she rotates the device Everything has viewed the upright position This cuts off some the things she wants view and makes watching video ridiculous And when she reads email and hits the back button the Kindle takes her her Linked account and she has enter her email read the next line piece crap,0.032,0.887,0.081,purchased item wife christmas out box manual sooooo one set take tech set email amazon defaulted prime account netflix etc real expensive pain then real problems began she set password one email account kindle shut email accounts different providers she contact kindle online ask phone call after minute call put hold cell battery went still help online help sites finally email back angry refused device days since screen longer rotate rotates device everything viewed upright position this cuts things wants view makes watching video ridiculous and reads email hits back button kindle takes linked account enter email read next line piece crap
295,B0083Q04IQ,3,0,0,Third kindle fire ordered from Amazon this one came without charger Never had the time till now inquired why,0.069,0.735,0.196,third kindle fire ordered amazon one came without charger never time till inquired
296,B0083PWAPW,5,0,0,not techie fact the total opposite sitting Starbucks not really enjoying the coffee but having pretend that fit nervously fingering the heel strap sling back pumps trying make with friends who all have their heads lowered toward their iPHONES prayer those instances just whip out handy dandy paperback novel just never been the sort person who was into gadgets and gizmos despite barely hitting late twenties course was tentative about stepping into the tablet market for the first time and needed something that was for salary and virtually painless use could distract myself from sucky desk job something that would wanted read desk during lull the afternoon After four months reading hundreds reviews went for the Kindle Fire and have say don have much complain about don have any issues with the nor the carousel nor the What Others Bought adverts streaming the bottom half the screen None that bothered all Anyway very easy and addicting use for dummy like only had for less than month but happy with purchase far,0.07200000000000001,0.8740000000000001,0.053,techie fact total opposite sitting starbucks really enjoying coffee pretend fit nervously fingering heel strap sling back pumps trying make friends heads lowered toward iphones prayer instances whip handy dandy paperback novel never sort person gadgets gizmos despite barely hitting late twenties course tentative stepping tablet market first time needed something salary virtually painless could distract sucky desk job something wanted read desk lull afternoon after four months reading hundreds reviews went kindle fire say much complain issues carousel what others bought adverts streaming bottom half screen none bothered anyway easy addicting dummy like less month happy purchase far
297,B0083Q04IQ,3,0,0,really like this tablet but does seem run slow times and close down programs suddenly However for the paid for more than adequate,0.14300000000000002,0.857,0.0,really like tablet seem run slow times close programs suddenly however paid adequate
298,B0083PWAPW,5,1,1,The Kindle Fire definitely worth what priced This Kindle awesome and would recommend anyone looking tablet well done Amazon,0.382,0.555,0.063,the kindle fire definitely worth priced this kindle awesome recommend anyone looking tablet well done amazon
299,B00BWYRF7E,4,1,1,Great item Looks great and the image fantastic Battery only last for two three hours don like just front camera ure feature rather prefer rear camera,0.32,0.623,0.057,great item looks great image fantastic battery last two three hours like front camera ure feature rather prefer rear camera
300,B0083PWAPW,3,0,0,First one stopped working second one did not load right had call and get fixed call center great good luck finding there number listed wed,0.29600000000000004,0.654,0.05,first one stopped working second one load right call fixed call center great good luck finding number listed wed
301,B0051VVOB2,2,4,0,The kindle fire not tablet only runs few amazon apps does not run any Google apps for example like maps navigator docs the speed and the touch screen you want Amazon content only,0.196,0.6970000000000001,0.107,the kindle fire tablet runs amazon apps run google apps example like maps navigator docs speed touch screen want amazon content
302,B0051VVOB2,5,0,0,kindle great way save space being avid reader was slowly eating all the available storage space house now free read much want and still get around the house the piles books will not grow any bigger old lady thanks you,0.27399999999999997,0.726,0.0,kindle great way save space avid reader slowly eating available storage space house free read much want still around house piles books grow bigger old lady thanks
303,B0051VVOB2,3,3,2,Several reviewers expressed concern that anyone can purchase products the kindle with the one click function this only the one click function turned turn off one needs click your account the right hand corner the amazon site under settings click click settings then make sure one click ordering turned off the right hand side this can done from the kindle fire but much easier from once turned off you will need your amazon password make any purchases For password protection just click the little wheel the top right hand corner your device then click more and security then lock the screen and create password now everytime you turn your kindle you asked for your password Another major issue has been with the button the bottom the device well does not have the bottom the device works just fine with the button the top either side left right and course the bottom really like this device but like many other reviewers have found several flaws some big some small the biggest one that the carousel cannot customized and that all content and apps end here and cannot removed hope amazon quickly fixes this problem another one that many have not mentioned that the screen very and physical volume controls would have been great not letting people upload personal content the cloud also lame after all this not free device which case amazon may have had some reason restrict content hope this policy changed soon For great device that will only get better some the glitches are fixed has potential star even star product but needs improve,0.14300000000000002,0.815,0.042,several reviewers expressed concern anyone purchase products kindle one click function one click function turned turn one needs click account right hand corner amazon site settings click click settings make sure one click ordering turned right hand side done kindle fire much easier turned need amazon password make purchases for password protection click little wheel top right hand corner device click security lock screen create password everytime turn kindle asked password another major issue button bottom device well bottom device works fine button top either side left right course bottom really like device like many reviewers found several flaws big small biggest one carousel cannot customized content apps end cannot removed hope amazon quickly fixes problem another one many mentioned screen physical volume controls great letting people upload personal content cloud also lame free device case amazon may reason restrict content hope policy changed soon for great device better glitches fixed potential star even star product needs improve
304,B0051VVOB2,5,0,0,chose this Kindle fire bcause was highly son and daughter law really was gift for husband who more technicly challenged than One these days will the library and get some help activating this Kindle,0.153,0.768,0.078,chose kindle fire bcause highly son daughter law really gift husband technicly challenged one days library help activating kindle
305,B0051VVOB2,5,3,2,have ipod touch and thought was the greatest thing until got the kindle fire love too And love the battery charge life can read all day long Love everything the only thing can use expandable memory for other things beside books have over books kindle and have room for more but would really liked have more pictures and movies,0.184,0.816,0.0,ipod touch thought greatest thing kindle fire love and love battery charge life read day long love everything thing expandable memory things beside books books kindle room really liked pictures movies
306,B0051VVOB2,5,2,1,just started use but think going very pleased even figured out how set and definitely challenged,0.23399999999999999,0.718,0.048,started think going pleased even figured set definitely challenged
307,B0083PWAPW,5,0,0,Excellent product Great graphics Easy see and easy read Not enough apps Truly picture sharp,0.32899999999999996,0.588,0.083,excellent product great graphics easy see easy read not enough apps truly picture sharp
308,B0051VVOB2,5,0,0,Kindle Fire was purchased February and date have had excellent results Wifi are easy and download apps are done perfectly Also very easy for our use,0.304,0.643,0.053,kindle fire purchased february date excellent results wifi easy download apps done perfectly also easy
309,B0083Q04IQ,5,0,0,son holiday gift and loves wish the books were cheaper the Kindle though Did tell you steal all the time,0.34600000000000003,0.564,0.09,son holiday gift loves wish books cheaper kindle though did tell steal time
310,B0051VVOB2,5,7,7,absolutely LOVE Kindle Fire Thieves stole Kindle the joke them had now totally useless the them LOL reported Amazon stolen can registered anyone but recovered This wonderful feature the Kindle Fire reaslly miss Kindle Fire ordering new one right now,0.16399999999999998,0.625,0.21100000000000002,absolutely love kindle fire thieves stole kindle joke totally useless lol reported amazon stolen registered anyone recovered this wonderful feature kindle fire reaslly miss kindle fire ordering new one right
311,B0051VVOB2,4,0,0,bought this for grandson who likes read has gotten several free books but think you don save much when you BUY book because only dollars cheaper than real book That was the whole idea buying the Kindle was save money Linda,0.07200000000000001,0.805,0.12300000000000001,bought grandson likes read gotten several free books think save much buy book dollars cheaper real book that whole idea buying kindle save money linda
312,B0051VVOB2,4,2,0,Once rooted there plenty support for different roms this device The was increased when using stock android,0.203,0.797,0.0,once rooted plenty support different roms device the increased using stock android
313,B0083PWAPW,5,1,1,purchased Kindle Fire Christmas gift for daughter She and her son seems enjoying her Kindle,0.33799999999999997,0.581,0.08199999999999999,purchased kindle fire christmas gift daughter she son seems enjoying kindle
314,B0051VVOB2,5,1,1,love Kindle Fire the only drawback very hard read when outside bright sunlight have had many hours great reading though with problems whatsoever,0.242,0.563,0.195,love kindle fire drawback hard read outside bright sunlight many hours great reading though problems whatsoever
315,B0083PWAPW,5,1,1,got this for wife for christmas come find out she got one for also will tell you what think about the kindle fire Well start off the picture quality great have watched couple movies with and impressed Even the sound quality good was looking few different tablets and this one has what was looking for easy figure out can download books and movies with ease and even shop amazon com for other things There are hundreds thousands FREE apps would recommend this tablet everyone,0.207,0.773,0.02,wife christmas come find one also tell think kindle fire well start picture quality great watched couple movies impressed even sound quality good looking different tablets one looking easy figure download books movies ease even shop amazon com things there hundreds thousands free apps recommend tablet everyone
316,B0051VVOB2,5,8,3,over the top pleased owner the old plain Kindle with Keyboard and use for reading just can tell you how thrilled with ALL respects without belaboring the point except say that just pleased with able select from awesome selection very reasonably priced books have them downloaded almost instantly able read them easily any lighting situation and when close book down when its closed down after period non use can open very quickly and take off just where was WOW And overall absolutely Amazon fan making almost all product purchases except gasoline groceries and drugs from Amazon purchased the Kindlefire for among other things use movie viewer subscriber Amazon Excellent Prime Service well Netflix have four computers own that when connected heavily encrypted provide all the convenient movies would like see And for inch LCD and inch front projected screen Amazon Def Streaming can beat you see how happy with Amazon and reaction the Kindlefire absolute delight being able download the movies watch while sitting airports waiting rooms etc also have the competing Barnes and Noble Color Nook running advanced Android terms loading times and user the Kindlefire wins all and many other respects,0.198,0.802,0.0,top pleased owner old plain kindle keyboard reading tell thrilled all respects without belaboring point except say pleased able select awesome selection reasonably priced books downloaded almost instantly able read easily lighting situation close book closed period non open quickly take wow and overall absolutely amazon fan making almost product purchases except gasoline groceries drugs amazon purchased kindlefire among things movie viewer subscriber amazon excellent prime service well netflix four computers connected heavily encrypted provide convenient movies like see and inch lcd inch front projected screen amazon def streaming beat see happy amazon reaction kindlefire absolute delight able download movies watch sitting airports waiting rooms etc also competing barnes noble color nook running advanced android terms loading times user kindlefire wins many respects
317,B0051VVOB2,4,0,0,really love the apps and all that the Fire offers except there isn audio choice for the books would awesome able have the books read while driving while cooking hoping there will upgrade some point include this feature Also would helpful have scrolling funciton like HTC Desire There have been quite few times where scrolling web page comment difficult pinpoint where you want with your finger tip scrolling sensor would great even screen arrows that pop like the keyboard Aside from those issues that have love the Fire love that can take apps and web and books with where ever need When want check facebook but don want get sucked into the computer grab Fire and sit down with for couple minutes and then move one Kindle books,0.141,0.794,0.066,really love apps fire offers except audio choice books awesome able books read driving cooking hoping upgrade point include feature also helpful scrolling funciton like htc desire there quite times scrolling web page comment difficult pinpoint want finger tip scrolling sensor great even screen arrows pop like keyboard aside issues love fire love take apps web books ever need when want check facebook want sucked computer grab fire sit couple minutes move one kindle books
318,B0083PWAPW,3,0,0,does not recognize modem Only for short time All other books apps etc are perfect Would like help,0.344,0.6559999999999999,0.0,recognize modem only short time all books apps etc perfect would like help
319,B0083PWAPW,5,1,1,bought gift for wife compares favorably the ipad mini for what she uses for very happy with purchase,0.35100000000000003,0.649,0.0,bought gift wife compares favorably ipad mini uses happy purchase
320,B00BWYRF7E,5,1,1,Came exactly when expected the box was tact and had damage all There was seal the box was new like ordered and was the right thing ordered correct model correct storage size and color,0.053,0.8320000000000001,0.115,came exactly expected box tact damage there seal box new like ordered right thing ordered correct model correct storage size color
321,B0083PWAPW,5,2,1,have been and still roughly equal user Microsoft Android Apple and Amazon Kindle products and background prior retirement was tech Recently upgraded from Kindle with keyboard reader Fire was the easiest transition have ever with any software and Internet based product The has very much impressed all areas except one side loading iTunes songs but expected that challenge True the has limited front facing photo camera only single camera for Skype like video and basic that are fairly clumsy execute This the primary feature between the and the Apple iPad Mini which does have dual photo cameras However that was not something cared about the time purchase the cost only OfficeMax Amazon and Best Buy compared for the Mini several key areas the out performs the Mini will not detail these areas because are readily available several websites For great the any product recommend watching YouTube video Lisa Gade Mobile Tech Review The feature that really sent over the edge positive way was the text speech TTS read narration audio book option call anything you like love and use often And the sound from the dual Dolby speakers high quality The reader functions and the video quality are state the art industry tops Many other reviewers fuss that Amazon has limited the available Android apps and that Apple has greater quantity apps This may well BUT just how many hundreds apps does one actually need use easily found FREE app for every function require Amazon offers various options for syncing and backing your existing and new data docs books songs and forth the options are well thought out and work flawless simple manner The handles with excellence and fast executing all closing comment mention that found favorably rated magnetic case well screen protectors Amazon com from other vendors for fraction the price official Amazon,0.14800000000000002,0.8370000000000001,0.016,still roughly equal user microsoft android apple amazon kindle products background prior retirement tech recently upgraded kindle keyboard reader fire easiest transition ever software internet based product the much impressed areas except one side loading itunes songs expected challenge true limited front facing photo camera single camera skype like video basic fairly clumsy execute this primary feature apple ipad mini dual photo cameras however something cared time purchase cost officemax amazon best buy compared mini several key areas performs mini detail areas readily available several websites for great product recommend watching youtube video lisa gade mobile tech review the feature really sent edge positive way text speech tts read narration audio book option call anything like love often and sound dual dolby speakers high quality the reader functions video quality state art industry tops many reviewers fuss amazon limited available android apps apple greater quantity apps this may well but many hundreds apps one actually need easily found free app every function require amazon offers various options syncing backing existing new data docs books songs forth options well thought work flawless simple manner the handles excellence fast executing closing comment mention found favorably rated magnetic case well screen protectors amazon com vendors fraction price official amazon
322,B0051VVOB2,5,0,0,Kindle Fire beloved use every day and still with all the apps The web browser great and videos songs render super fast for ideal streaming suggest this item friend,0.35600000000000004,0.596,0.048,kindle fire beloved every day still apps the web browser great videos songs render super fast ideal streaming suggest item friend
