"product_id","star_rating","review_body"
"B0051VVOB2","5","kindle is a great way to save space. being an avid reader was slowly eating up all of the available storage space in my house. i am now free to read as much as i want and still get around the house. the piles of books will not grow any bigger.old lady thanks you"
"B0051VVOB2","5","I have an ipod touch 4th and I thought it was the greatest thing until i got the kindle fire......I love it, too!! And love the battery charge life.....I can read all day long. Love everything on it....the only thing it can use is an expandable memory......for other things beside books. I have over 400 books on my kindle and have room for more, but I would really liked to have more pictures and movies on it."
"B0051VVOB2","5","This is one of the best items Amazon as ever come up with. It works perfectly and the internet service is spectacular and my daughter absolutely loves it."
"B0051VVOB2","5","I will start off saying that I have never owned a smart phone, or an iPad or other tablet. I haven't used or bought an e-reader of any kind, so this is my first experience with any of this stuff. I bought the Kindle Fire primarily as an e-reader, with extra capability of watching streaming movies/TV shows and music--I don't intend to use it to surf the web. And so--it does what I want it to do. So far I have not actually purchased any Kindle books, but I have borrowed from the Amazon Prime Lending Library and also from my library via Overdrive. Checking books out and getting them to the device is very easy. The standard settings for font, size, etc. have worked very well for me thus far, and turning pages is very easy with the touch screen. I like how the orientation of the books on the device changes too, so you can hold it either horizontally or vertically.<br /><br />For watching movies, while the screen is (of course!) smaller than a computer or TV, the color and definition is excellent and I have had no problems with the connection issues or the media stalling as some have reported--perhaps more an issue with the wireless connection than any fault of Amazon itself? Not sure. One thing I do like is that if I stop the show on my Kindle Fire midway through, then resume watching on my TV, it 'knows' where I left off and resumes there. The sound seems fine to me--I primarily use with headphones, though.<br /><br />I've downloaded several free apps for weather, calorie counting, a few simple games, MapQuest, etc. and those work quite well. The color is vibrant and I haven't had any issues with clumsiness of the touch screen when using those.<br /><br />I have done a little connecting to the web, mostly to see how it worked, and if there is a fault, this would be it--the webpages are not that easy to see, with much scrolling needed, and pressing radio buttons and such are awkward with my larger fingers. It's hard for me to type on the keyboard--I think a stylus would make it much easier, but it's not anything I didn't expect given my larger hands, and also similar problem to when I have tried using the smaller keyboard on a laptop computer or on the QWERTY keyboard of my internet-connected HD TV. Not sure that there's any way to correct that problem. Since I don't plan to use the Kindle Fire for much web browsing this really isn't an issue for me--it's nice to have the capability to check e-mail and such when really needed and away from my regular computer, but not something I will use it for regularly.<br /><br />So far I love it and have really no complaints, but then I didn't expect it to work just like a full-service computer, either.not anything I didn't expect given my larger hands, and also similar problem to when I have tried using the smaller keyboard on a laptop computer or on the QWERTY keyboard of my internet-connected HD TV. Not sure that there's any way to correct that problem. Since I don't plan to use the Kindle Fire for much web browsing this really isn't an issue for me--it's nice to have the capability to check e-mail and such when really needed and away from my regular computer, but not something I will use it for regularly.  So far I love it and have really no complaints, but then I didn't expect it to work just like a full-service computer, either."
"B0051VVOB2","5","I've had my kindle fire since February and 5 months later I can say it was worth it. Love the games available. Amazon instant video is great, I have wifi at home so I can stream my netflix. I take it to school with me for downtime between classes. Small and not heavy and the sound is good. Great price for a great product."
"B0051VVOB2","5","This has to be the best thing I have ever owned.the features are great and though it is a bit touchy the browse is smooth and fast. All the best part of Ipad but so much cheaper. I actually have several friends and family wanting one for themselves. Highly recommended."
"B0051VVOB2","3","Several reviewers expressed concern that anyone can purchase products on the kindle with the one click function..this is only if the one click function is turned on..to turn it off, one needs to click on \\""your account\\"" on the right hand corner of the amazon site..under settings, click on \\""1 click settings\\"", then make sure one click ordering is turned off on the right hand side..this can be done from the kindle fire, but it's much easier from a PC..once turned off, you will need your amazon password to make any purchases..  For password protection, just click on the little wheel in the top right hand corner of your device..then click \\""more\\"" and \\""security\\"", then lock the screen and create a password..now everytime you turn your kindle on, you'll be asked for your password..  Another major issue has been with the button at the bottom of the device..well, it does not have to be at the bottom..the device works just fine with the button at the top, or on either side, left or right (and of course at the bottom)..  So I really like this device, but like many other reviewers, have found several flaws, some big, some small..the biggest one is that the carousel cannot be customized and that all content and apps end up here and cannot be removed..I hope amazon quickly fixes this problem..another one that many have not mentioned is that the screen is very susceptible to fingerprints..and physical volume controls would have been great..not letting people upload personal content to the cloud is also lame..after all, this is not a free device, in which case amazon may have had some reason to restrict content..I hope this policy is changed soon..  For $200 it's a great device that will only get better as some of the glitches are fixed. It has potential to be a 4 star or even a 5 star product, but it needs to improve."
"B0051VVOB2","5","We got it for our kids for Christmas and think they will love it. We hope they will like it as much as my computer they hog up.<br /><br />Todd"
"B0051VVOB2","5","I am an over the top pleased owner of the old plain Kindle with Keyboard, and I use it exclusively for reading - I just can't tell you how thrilled I am with it, in ALL respects, without belaboring the point, except to say that I am just so pleased with it to be able to select from an awesome selection of very reasonably priced books, to have them automatically downloaded almost instantly, to be able to read them easily in any lighting situation, and when I close a book down, or when its  closed down automatically after a predesignated period of non use, I can open it up very quickly and take off just where I was!  WOW!!!!!  And overall, I am absolutely an Amazon fan, making almost all of my product purchases (except gasoline, groceries, and prescription drugs) from Amazon.  I purchased the Kindlefire, for, among other things, to use as a movie viewer - I am a subscriber to Amazon's Excellent Prime Service, as well as to Netflix. I have four computers I own that when connected to heavily encrypted wi-fi provide all the convenient movies I would like to see.  And for a 40 inch LCD and a 109 inch front projected screen, Amazon's Hi-Def Streaming can't be beat.  So you see how happy I am with Amazon, and my reaction to the Kindlefire is absolute delight, in being able to download the aforementioned movies to it, to watch while sitting in airports, waiting rooms, etc.    I also have the competing Barnes and Noble Color Nook running an advanced Android OS - In terms of loading times, convenience and user friendliness, the Kindlefire wins in all and many other respects!"
"B0051VVOB2","4","I really love the apps and all that the Fire offers, except...there isn't an audio choice for the books.  It would be awesome to be able to have the books read to me while I'm driving, or while cooking.  I'm hoping there will be an upgrade at some point to include this feature.  Also, it would be helpful to have a scrolling funciton, like on my HTC Desire.  There have been quite a few times where scrolling a web page or a comment is difficult to pinpoint where you want to with your finger tip.  A scrolling sensor would be great or even on screen arrows that pop up like the keyboard.  Aside from those 2 issues that I have, I love the Fire.  I love that I can take my apps and web and books with me where ever I need to.  When I want to check facebook, but don't want to get sucked into the computer, I grab my Fire and sit down with it for a couple minutes and then move on to one of my Kindle books."
"B0051VVOB2","5","This is my first ereader and I love it. I think it is very heavy tho after I went to Best Buy and held others. I have already read a few books on this and learned how to play angry birds. I don't think I will watch movies on it unless it had a jack to hook up to my tv."
"B0051VVOB2","5","I love my Kindle Fire.  I read, go online, play games etc.  I think it is a wonderful item and I imagine I will use it for a long time.  I am totally satisfied with the Fire."
"B0051VVOB2","5","I absolutely love the Kindle Fire. I am a reader and always said \\""I would NEVER get an eBook\\"" b/c I like to hold my books and turn the pages, etc. But reading on this is amazing, similar to a book. It's not just an eBook, it is a tablet and does everything the iPad does! The picture on this is stunnng! If you're looking for a great gift for someone-this is it!"
"B0051VVOB2","1","This product is awful, If I could I would give it zero stars!<br />Poor built quality, slow and unresponsive.  In other words you get what you pay for."
"B0051VVOB2","5","I have owned a Nook Color since Christmas last year and got the Kindle Fire for Christmas this year.  I like the Kindle Fire much better than the Nook Color.  This is a perfect device for someone that really wants a reader for books and magazines and the capability to watch TV shows and movies.  This is not really a replacement for a computer or if you are really looking for a tablet.  I downloaded the upgrade for the Nook Color so I could see the video capability, but really NetFlix and Hulu Plus were the only things available.  If you've been on NetFlix, you know the selection of movies for streaming is not good.  For less than the 12 monthly payments to netflix, join prime with so much more to choose from.  I thought I would still use both for a while, but after I opened this, I fell in love.<br /><br />Pros:<br />Screen is more responsive<br />Color screen is very good<br />Lighter than the Nook Color<br />Prime members get soooo much more than anything the Nook has to offer.  (Lenders library, TV, Movies, etc...)<br />Personal Documents transfer so much easier (good if you want to carry a doc with your to proof or whatever)<br /><br />Cons:<br />no external volume control (Nook has it)<br />screens are not really customizable (Backgrounds, screensavers...etc.  Nook has capability)<br />You have to go home to be able to get to another screen (There is a pop up on the Nook to go from Books to magazines, etc)"
"B0051VVOB2","3","I had the original kindel and enjoyed it. unfortunately it was damaged and I up graded to the Kindel Fire. As a reader I still prefer the no glare screen. The Fire has more apps and does well, but not as good as a tablet with the Kindel app. No camera to skype or take photos. The new Kindel Fire HD answers these short comings. I would recommend it over this model"
"B0051VVOB2","5","This kindle works great! I have it from 3 years and never have a problem, it has an amazing quality that only amazon can offers you, its resistant, the colors looks great and it doesn't have any work problem. If you decide to purchase one Fire Tablet, you can started with this :)"
"B0051VVOB2","5","Bye bye laptop...bye bye 4G cell phone...Kindle Fire makes both obsolete! LOVE IT! Back to cheapie cell phone phone that's just a cell phone! Wish still had pay phones...wouldn't have cell at all!"
"B0051VVOB2","4","Kindle Fire is my first device which in learning its functionality by following instruction was simple enough to do. I began by attempting to download apps and a couple of books.  I ended up buying an unwanted book.  I haven't figured out how I managed to put this book in my cart. There are a couple of features I dislike in using the Kindle Fire. One is the short life of the battery when the Wi-Fi is turned off. Another is being careful how the tablet is held. If a finger touch the side it will flip pages. Several times I had to use the back arrow to return to the page I was reading. It had flipped towards the end of the book and it took several minutes to get back to my page. By tapping the home icon to start over will only return to the last flipped page.  Turning the tablet off and then on, will automatically open to the last page it had flipped to. There may be a way to return to the last page read which I haven't learn yet - when I accidently flip pages. I recommend Amazon make a fix by ONLY using the right or left arrows to turn pages, rather than by tapping or touching the side of the page, although this is handy. Also, instructions could be more definitive.  Being in my seventies and learning new technology is very trying. Reading the Kindle Fire is easy. I have learned to flag the page I am reading. Also to remove the flag when I began reading again. Flagging pages work for me. I have learned to hold my Kindle Fire by laying it in my hand and only touching the side when ready to turn a page. The Kindle Fire is a wonderful little tablet.  I would give it a five star if the battery life would last more than part of a day."
"B0051VVOB2","2","Can not control spending by kids,family members,friends,coworkers and not to mention if someone steals it they can cook up your book and your credit card too..  Too vulnerable for IDENTITY THEFT.  I don't know it was marketing strategy or Amazon just overlooked! I have to think it has to do with marketing because they didn't correct that on the latest software update.  Bought Two and Returning Both of them. Will consider buying when all these corrected.[[ASIN:B0051VVOB2 Kindle Fire, Full Color 7\\"" Multi-touch Display, Wi-Fi]]"
"B0051VVOB2","5","I wanted an IPad.  I really did.  I had started saving up and everything.  Being an IPhone and IPod user for years, it made sense to keep it in the family.  I also wanted the larger screen and access to the Apple apps I was already used to.  The thing is... I love Amazon.  I have shopped Amazon for years, and they have made Christmas shopping a snap for years now.  I began to really look at the value of what Amazon was offering across the board.  Not just the tablet it's self, but with Prime and the integration with the Roku player (yeah, I got it the week before it went live on PS3, but it's ok).  I considered the fact that with Amazon's \\""one day\\"" offer I could get a Kindle Fire, Amazon Prime, and a Roku for under $300.  That is still hundreds of dollars from where I would need to be for an IPad, and I was getting a whole lot more bang for my buck.<br /><br />So I took the leap of faith... and I love it. Honestly I love the Fire.  It's a great little device!  Keep in mind though, it's an entertainment device!!  Watching movies on it is great.  Music and Books?  Outstanding.  Integration with Audible??  SO AWESOME.  The Audible app is the best thing to happen to my Audible account since I signed up.  Hello sleep timer based on chapters!  Added into the value of the device is my happiness with my Prime membership, and the outstanding little streaming device Roku, but those are purchases that are up to you.  I would say adding Prime to your Kindle purchase is a pretty good idea.  New streaming material all the time, and Amazon just keeps getting better at everything.<br /><br />I can't wait for the 10 inch version of the kindle we all know is coming.  Then my wife can have this one.  She already can't wait."
"B0051VVOB2","4","fist, you should not go into the kindle thinking it's an Ipad. Yes it's close, but no Ipad.   What the kindle fire does, it does really well. The Amazon prime service is great, Lots of movies and other content right at your finger tips. The 7\\"" size is perfect to be portable and carry everywhere.   the only thing I wish this had was a Tablet like interface, but Im getting used to the amazon layout. I also wish the power button was on the top, not the bottom. i find myself hitting it while Im using the fire, turning off the screan. I also do wish there were actual volum buttons on the side, instead of having to use the software to turn the volume up or down."
"B0051VVOB2","5","Love this device...we use a stylus and it helps with speed...nook watch out...this device is a dream... Jeff is a genius... can't wait to see what's next..."
"B0051VVOB2","5","I love my Kindle Fire!  I'm a bedtime reader and it's much easier to deal with than my laptop and I don't always have books readily available to read.  It's so handy to carry with me when I go on appointments and it's such a conversation starter when I pull it out to read.  Everyone loves the look and feel of it and I know I've only begun to tap into the information it can actually put at my fingertips.  I do have to do more research into what to do with my \\""books\\"" once I have read them as well as the \\""library\\"" to borrow from.  This is my first \\""touch screen\\"" product and I would recommend to anyone. Another great feature is being able adjust the brightness of the screen as well as the size of the font to read by.  Thank you for a great product."
"B0051VVOB2","4","This device is truly amazing but with a few flaws. One flaw would be the lack of exturnal buttons that control volume and other neccessary buttons without using a/the touch screen. Besides the power the kindle fire is soully touch screen. But it makes up for it in other qualities such as the new silk browser which is better than i expected it runs smooth and  the best part is it pre loads parts of often visited sites. The touch screen is vary vibrant in color and very responsive to the heat sensored screen. this device is perfect for one hand cary al though this device is not the lightest it is a lot in a small package."
"B0051VVOB2","2","I've been told over and over again you get what you pay for, and in this case it was spot on. I was sucked into the tablet world with the new amazon kindle fire, price seemed good, features were said to be all that you would expect in a tablet and then some. Unit shipped as expected and delivered promptly as amazon always does. Opened it up, ready to go with my info preloaded and i was off. At first it was non responsive and had issues with WiFI at my house, ok just a small snag, then it suddenly figured it out and it was online. Touch screen is extremly poor and rarely works as expected, if i had pencil thin fingers i guess it would work better, but i dont. Update of software came through that was the fix, ddint help. Apps are clunky in general and dont run with the fludity Ipod apps do. I just am not happy with this paperweight!  Im a big amazon fan, have been for years, but they fell way short on hitting the mark on this one. I am going to take my licks, toss this thing in a drawer and buy an ipad, they cost 2x but perform 100X. Spend the cash or you will not be Happy."
"B0051VVOB2","5","I have a older Kindle and we fight for it at home so when the new one came out I knew I wanted it for my birthday but my husband had read a bad review online and wasn't so sure if he should get it for me but he saw how much I wanted it and got it for me last week. I love it, after turning 50 this year it was getting hard for me to read the older Kindle especially at night even with the light on the cover on, but the Fire is great, just bright enough but not too bright, I love the ability to download videos, the picture is so sharp, my husband was really impresssed! The sound is amazing and anytime I have been on the web it downloads the pages quickly with no problems. I think the negative reviews are coming from people expecting a tablet more than a deluxe ereader, I cannot find anything I am disappointed about, if you loved the old Kindle you really love this one!!"
"B0051VVOB2","5","I received my Fire today. Perhaps the best 200 bucks I have ever spent on an electronic device. It does what is needed. The little flaws/bugs that it currently has will be fixed over time I am sure. After reading some of the \\""professional\\"" reviews, I was expecting a POS. It has exceeded my expectations."
"B0051VVOB2","3","battery is not lone enough.  I do not know how long it must be plugged into electricity to be fully charged.  Fifteen minutes or eight hours?"
"B0051VVOB2","4","I transitioned from the Kindle to the Kindle Fire.  The colors are vibrant but when reading printed material the screen is little too bright.  My eyes did get tired after reading a long period of time.  The Kindle Fire is heavier than the Kindle consequently, your hand or arm will get tired if you hold the device for awhile.  Since the color device requires more battery power to operate, the battery needs to be charged often.  Even though I stated some negatives, I would recommend the Kindle Fire because I do like it for my use."
"B0051VVOB2","2","So I purchased a Kindle Fire, a leather case, and a Kindle gift card for my 11-yr-old. He planned to buy apps, play games, and read books. Simple, right. No, ignorant me assumed it would be similar to his PlayStation account--buy the cards, spend the money, get games, have fun.   No, to buy an Amazon app like Angry Birds (ad free), I HAVE to have a credit or debit card (or such) with an expiration date loaded into my 11-yr-old's account. This is to back up the Kindle gift card that's already there just in case he wants to, or accidentally, purchases more than the gift card limit.  To top it off, his Amazon.com password characters momentarily show on the screen, before turning into an asterisk, for anyone to see while he types it in. Wow, and that's designed into the software. I'd like to have been there for that software \\""red flag review\\"".   Three hours (7 P.M. to 10 P.M.), four customer service reps, online chat and telephone--and none of them knew the answers. They were all scratching their heads, too. How about simply allowing someone to purchase items with a gift card that was properly purchased and redeemed.   Is it that complicated, or simply by design, Amazon? I'm seriously considering returning this device."
"B0051VVOB2","5","I think that the kindle fire is one of the best electronics of 201. It is a great device that is very thin and can go almost anywhere u want it to go. Con is that it has a very small screen"
"B0051VVOB2","1","1)  If you receive your Kindle as a gift, you may be in for trouble as it will be registered to the gift giver, not to you. That is what happened to me.  There was no warning in my box and, of course, the buyer never should have been able to click that final button to send it to me because Amazon knew I could not possible use the Kindle. How stupid!  If you get the Kindle as a gift, you will need to contact the gift giver and have them \\""de-register\\"" and then you will be able to register.  2)  I finally was able to register but now the Kindle is unable to \\""contact the registration server\\"" and the Kindle is totally non-functional.  Tech support says they will get back to me within two days and that they are experiencing many problems.  Be prepared for intense frustration."
"B0051VVOB2","5","My husbands son loves to read so we got this for him for christmas and he is just blowned away with it and he was showing us what it does and its unreal we are both in our 70's but it was so easy to understand and do stuff on it   he said it was the best christmas present he had ever gotten  he takes it with him where ever he goes  thanks again"
"B0051VVOB2","3","After 2 years the charging pin broke, attempted to get it fixed by 3 different computer repair store and all said this is common for Kindle.  Know one had the parts to fix but could order.  However, all said that if fixed it would probably break again.  And the cost to fix was about half the cost of the tablet.  So now I have a tablet that I can't charge.  It otherwise do worked well."
"B0051VVOB2","5","The Kindle Fire is well worth the 199.00.  Only compliant I have is that it doesn't format some pages correctly and the text can be garbled."
"B0051VVOB2","4","Kindle Fire, Full Color 7&#34; Multi-touch Display, Wi-Fi...bought as a gift...quick setup...great device even for a novice. Great tablet alternative."
"B0051VVOB2","4","I purchased a Kindle Fire for myself and a Kindle for my Mother.  I wanted the added perks of a fire, (music, video, etc)<br />So far, so good.  I like the touch screen and the simplicity of the fire.  I have not mastered all of it yet but so far have not had any problems learning what I have done so far.  My only problem is that the difference in the weight of the fire compared to the kindle.  I wish the fire was a little lighter.  I like the fact that fire is totally wireless and plugs into an electrical outlet instead of having to plug it into the computer. Now my husband wants one of his own....."
"B0051VVOB2","5","The kindle fire is awesome!!!!!! This is not an iPad. Don't look at it as an iPad either and you will love it. It is made for amazon content so if you are not an amazon user you should consider another tablet. Seems well built and fairly durable. I enjoy using it and it is the perfect size for a tablet.  complaints  1. The next incarnation should have a removable storage (sd card) drive. 6 gigs is not enough for personal content.   2. More was to personalize the device. Mainly the lock screen should be a user choice. Also I would like to be able to choose what apps are on the main screen and what are in the app menu.  3. An external volume control would be nice but not a major issue.   Other then that if you plan to get any kindle device spend the money and get the fire. Also it has a great price point!"
"B0051VVOB2","5","I got the Kindle for my birthday last year.  Then was upgraded to Kinle Fire for Christmas.  This is simply MAGNIFICENT.  I absolutely LOVE IT.  I strongly recommand this to anyone looking for a tablet."
"B0051VVOB2","5","I won't repeat what people are raving about, but for sure this device has so much great stuff to offer for an unreal price, a few minor cons as well, which I am sure Amazon will fix for the 2nd generation Fire.  Besides all the raves, I am simply looking forward to other color options, maybe a white or silver KindleFire in the future, and of course more capacity, I filled this one in a second, and have such a huge collection of songs specially that 8GB is just too little, 32GB would certainly be the definitive selling point for me, at which point I'd be more inclined to upload some movies from Amazon, something I've not done so far.  Either way, for now it is an amazing device, no loss at all for $199."
"B0051VVOB2","5","The sky's the limit with this awesome electronic device! Whether you want to watch videos, play music or browse the web, the possibilities are limitless. And it has FLASH!!!! Something that the ipad does NOT have. Yes I will be one of the ones that compare these two devices.  I think that it is much better than the ipad. For one, I actually like the screen size, I like the fact that I can hold it with one hand.  I think Apple should make the ipad smaller.  Let's face it...Apple sells overpriced electronic devices and computers. POINT BLANK! They are overpriced. You are paying for the name people! I do have $600 to spend but why waste money when this sweet little Kindle fire does what I need it to do and more. I love the on screen keyboard and I like that it has a dedicated / button (Yeah, I don't want to have to switch forms to press /, especially since I'm an avid web surfer). I purchased it primarily for reading but the added benefits of all of the above make it irresistable. Oh, Did I mention the price???!!... And the fact that Amazon prime members have access to thousands of free tv shows, books, and movies!! Come on, you can't get much better than this! Five stars all the way around!"
"B0051VVOB2","3","Amazon announced a system upgrade to 6.2 on November 29th.  Today is December 6th and I received my Kindle Fire which was ordered on December 4th with the 6.1 system version.  I am unable to connect to my wireless router which has multiple devices connected, is fully updated and restored to factory defaults, so, I can't update to 6.2 to see if I can achieve connectivity (*blink*).  I have no usb cable to connect the Fire to my computer because it seems to require an extra small one.  There are numerous threads on numerous forums commenting on connectivity issues with the Fire which may or may not be resolved by 6.2.  In order to determine this I will need to pay more money for a usb cable or go looking for a wireless connection that works, which I guess means Star$$'s which is irritating because I think their coffee tastes burnt.  Thanks Amazon for reminding me to always wait for the second roll-out of any electronic device.  Let's do this again next year, okay?  Not.  Edited, January 18:  Maybe some of you found this review unhelpful but I didn't.  I got a phone call from Amazon support offering to help because they saw this review.  I appreciate that.  Unfortunately, like many others the solution that ended up working was to purchase a new router.  I really didn't want to do that because there was nothing wrong with the old.  The combined cost puts me close to iPad territory, financially.  I kept the fire and have used it.  It is heavy and the battery doesn't last long but it has had some usefulness on trips.  I am still uncertain if it is a worthwhile purchase so I have revised my review to 3 stars."
"B0051VVOB2","2","The kindle fire is not a tablet, it only runs a few amazon apps. It does not run any Google apps for example like maps, navigator or docs. Disappointed in the speed and sensitivity of the touch screen. OK if you want Amazon content only."
"B0051VVOB2","5","I chose this Kindle fire bcause it was highly recommended by my son and daughter-in-law.  It really was a gift for my husband who is more technicly challenged than I am.  One of these days I will go to the library and get some help in activating this Kindle."
"B0051VVOB2","4","For the $ a best buy. The on/off button is easily hit, turning the Kindle off in the middle of a page. Volume \\""control\\""  absence. As a customer I would like an 800# to talk with a person in regard to navigating the Kindle Fire( for the not so astute)"
"B0051VVOB2","4","I really do like this new Kindle Fire.  My laptop took a dump, so I have been doing alot of stuff on my phone.  Well then I was given this Kindle Fire.  It does what I need, facebook, emails, internet, book reader, and music.  I think the only drawback is the internet speed.  But in all reality, it is just fine.  I am having a blast with it.  I would recommend this to anyone that wants an IPad without the price."
"B0051VVOB2","5","I have always been a book reader, but until recently I read maybe a book a year because I hated to bring my reading material with me when I went somewhere.<br />It has been a year since I first received my Kindle Fire as a gift (this recent purchase was a gift for someone else). Since that time, I have read more than 40 books in my spare time!<br />This is a great gift to buy for the book reader in your family.. as they will most likely not buy it themselves but also will not put it down once they find out all of the reading material at their fingertips.<br /><br />While on vacation this year we took both our laptops & Kindles, but hardly ever touched the computers and were VERY thankful to have the NetFlix app, which saved us money. Instead of paying $$$ for pay-per-view movies through the hotel, we used our account to access a library of choices without paying a .01 more.<br /><br />Thanks Amazon for such a great product!"
"B0051VVOB2","4","I can almost say I love this, but it has some things I hope can be corrected with software upgrade. I like the scrolling, free apps and the way it looks. I wish it would have more choice movies for PRIME customers and maybe more books to borrow or a discounted prices. The software upgrade would be nice to make the volume control more friendlier. I'm not sure if it's me or the way I tap on the screen. I sometimes have to tap a few extra times for it to recognize my touch. Otherwise, I would probable buy another one if it included a SD slot.    I wish the battery would last longer. I was watching videos and it seems it only ran 5 plus hours before it was done to 15%.  Thanks AMAZON,  Herbie_L"
"B0051VVOB2","3","Amazon is lagging in the apps department. I also find it disappointing that I needed a new kindle after less than 30 days in the first place. Sad that a $200 product doesn't last longer. The new one seems to be fine. I am used to apps on my iPhone. It seems to be much more dependable and user friendly. And no Farmville App! I can't believe you don't have Farmville! Lots of games for kids though. Also when we got the 1st kindle fire for Xmas all of the songs were $.49. now everything is $.99. And we lost everything off of the 1st device. I paid for lots of songs & apps & only got to use them for 3 weeks! I thought they wld be like apple & you cld download anything purchased to other devices but now I see you Only get what's saved to cloud. We saved everything to device so it is GONE as that device is DEAD! Frustrating!"
"B0051VVOB2","5","The Kindle Fire is almost wonderful. Incredible graphics, great interface, perfect size and almost what I expected. I bought it because I wanted a color reader that I could use to read while listening to music. What I got wasn't quite that. Don't get me wrong. I do love it, especially the price, but it does have limitations.  I'm giving the device 5 stars. It really is great - but be aware of its limitations. The marketing descriptions would not get 5 stars for truth in advertising.  My complaint is about the \\""Cloud\\"" description on the selling page. Amazon may not have meant to mislead the reader, but the \\""Unlimited Cloud\\"" only stores Amazon purchased music, etc. I have a vast music collection, especially vinyl and 78s which I digitized for my personal use. And when I mean vast, I mean over 500 albums, probably 300 or more 45s, and about 200 78s, some of which are very rare and should not be handled. Ever. (And no, I had no plans to store all that in the \\""Cloud\\"". I have a Green Drive for that.)  The \\""Cloud\\"" will not store much non-Amazon music, though the device will store some of it; but, I do not want to fill up the device with music that the \\""Cloud\\"" won't accept. The KF has no more space than my iPhone, so I know that I can't really put any music on it. I had hoped for a machine on which I could read and listen to part of my music collection, but the Kindle Fire isn't it (and I'm not going to pay $20 a month for limited \\""Cloud\\"" space of non Amazon items.)  So, it is not a tablet. Be aware of that when you purchase it and choose your apps wisely. You've only got about 6 gigs of actual storage on the device.  But, as a reader, it is wonderful and that is the primary reason I purchased it. I just wasn't happy with the \\""Unlimited Cloud\\"" marketing phraseology. It's misleading.  Oh, I have the Netflix app. The movie quality is superb.  Overall, I'm happy. I just wish the marketing had been clearer about the \\""Cloud\\""."
"B0051VVOB2","5","I love this Kindle!  It's perfect for what you pay for.  Is it an IPAD?  No, then again, my sister has an IPAD and when she saw my Kindle Fire her exact words were \\""I probably only use 200.00 bucks worth of my IPAD\\""...Meaning, all those features are not needed for a basic user.  I was a little nervous about the screen brightness for reading, but it's okay.  It doubt I'll be going blind.  The speakers are loud....Great apps....Real nice.  Don't hesitate...This is gonna be huge"
"B0051VVOB2","5","I was considering getting an iPad for my wife until we saw the Kindle Fire.  This thing is great!  We both love it!  It does everything we need it for and then some.  Considering you can get 3 Kindle Fires for the price of an iPad, it was an easy decision.  It's very easy to use, easy to hold, and has a very clear picture."
"B0051VVOB2","1","This is a one-star review because Amazon doesn't let you give zero stars.  I was so excited to buy the Amazon Fire. I pre-ordered it the first day it went on sale. I have an iPad but I was thrilled to have a device that would access Amazon Prime Video as well as my Kindle books. The Fire arrived today and I couldn't wait to open the box and check it out. That was over 2 hours ago and every moment since then has been an exercise in frustration.  My Kindle refuses to register. Although it is connected to Wi-Fi and will go online, every time I attempt to register, I get an error message. I just spent 2 hours on the phone with tech support, and nothing has been resolved.   One of the tech people I spoke with decided the problem was that the Kindle software needed to be upgraded to 6.1. No problem. She waited while I downloaded the file and then I disccovered there's no USB cord included in the box. Okay, no problem. I'll use one of the half dozen usb cords I have around the house. No. It has to be the Kindle USB cord. Software updates are necessary for this device and those updates require a proprietary USB cord, and Amazon chose NOT to include that cord with the device?? How cheap can you be, Amazon?  So after working my way through 4 different people, the end result of the call was \\""sorry, we can't figure it out. You're going to have to give us a few a days to see if the engineers can find the problem.\\"" That's not a joke. That's actually where they left things.  I'll be sending it back tomorrow if I don't throw it against the wall first.  Update. Just got an email from Amazon asking if they'd solved my problem. Seriously?? NO YOU HAVE NOT SOLVED MY PROBLEM!"
"B0051VVOB2","4","I purchased the Kindle Fire for my mother.  She loves it, she basically plays the games that can be downloaded.  She hasn't really used it for downloading books and movies or surfing the web.  I would say at this time we are very satisfied with the product."
"B0051VVOB2","5","Some look for high while others look for small, yes ! \\""Better technology\\"" is better for some while others look for \\""Better price\\"" !  \\"" It's what you need and not what you want \\"" and there comes the \\""big difference\\"" in the price when compared to an IPAD.  So again I say that \\""it's what you need and not what you want\\""   Good Luck Fire !!!  Oh buy the way ! Watchout from the coming Fire ;)"
